long,lat,group,order,region,subregion,median_violations,median_population,median_facilities,median_visits,epa_region,violations_per_facilities,violations_per_person
-76.86228942871094,37.28809356689453,55,13900,Virginia,main,6,100,6,14,3,1,0.06
-76.86228942871094,37.30528259277344,55,13901,Virginia,main,6,100,6,14,3,1,0.06
-76.88520812988281,37.30528259277344,55,13902,Virginia,main,6,100,6,14,3,1,0.06
-76.89666748046875,37.29955291748047,55,13903,Virginia,main,6,100,6,14,3,1,0.06
-76.89666748046875,37.276634216308594,55,13904,Virginia,main,6,100,6,14,3,1,0.06
-76.90812683105469,37.25371551513672,55,13905,Virginia,main,6,100,6,14,3,1,0.06
-76.913848876953125,37.24798583984375,55,13906,Virginia,main,6,100,6,14,3,1,0.06
-76.94823455810547,37.24798583984375,55,13907,Virginia,main,6,100,6,14,3,1,0.06
-76.97688293457031,37.25371551513672,55,13908,Virginia,main,6,100,6,14,3,1,0.06
-76.98261260986328,37.23652648925781,55,13909,Virginia,main,6,100,6,14,3,1,0.06
-76.97688293457031,37.225067138671875,55,13910,Virginia,main,6,100,6,14,3,1,0.06
-76.96541595458984,37.21934127807617,55,13911,Virginia,main,6,100,6,14,3,1,0.06
-76.93104553222656,37.21360778808594,55,13912,Virginia,main,6,100,6,14,3,1,0.06
-76.90812683105469,37.1964225769043,55,13913,Virginia,main,6,100,6,14,3,1,0.06
-76.88520812988281,37.19068908691406,55,13914,Virginia,main,6,100,6,14,3,1,0.06
-76.86228942871094,37.19068908691406,55,13915,Virginia,main,6,100,6,14,3,1,0.06
-76.8279037475586,37.1964225769043,55,13916,Virginia,main,6,100,6,14,3,1,0.06
-76.79926300048828,37.1964225769043,55,13917,Virginia,main,6,100,6,14,3,1,0.06
-76.7763442993164,37.16777038574219,55,13918,Virginia,main,6,100,6,14,3,1,0.06
-76.76488494873047,37.156314849853516,55,13919,Virginia,main,6,100,6,14,3,1,0.06
-76.74769592285156,37.15058517456055,55,13920,Virginia,main,6,100,6,14,3,1,0.06
-76.71904754638672,37.15058517456055,55,13921,Virginia,main,6,100,6,14,3,1,0.06
-76.70186614990234,37.16777038574219,55,13922,Virginia,main,6,100,6,14,3,1,0.06
-76.6846694946289,37.156314849853516,55,13923,Virginia,main,6,100,6,14,3,1,0.06
-76.67893981933594,37.15058517456055,55,13924,Virginia,main,6,100,6,14,3,1,0.06
-76.67321014404297,37.12193298339844,55,13925,Virginia,main,6,100,6,14,3,1,0.06
-76.66748046875,37.09901428222656,55,13926,Virginia,main,6,100,6,14,3,1,0.06
-76.67321014404297,37.064640045166016,55,13927,Virginia,main,6,100,6,14,3,1,0.06
-76.67321014404297,37.04172134399414,55,13928,Virginia,main,6,100,6,14,3,1,0.06
-76.650299072265625,37.0302619934082,55,13929,Virginia,main,6,100,6,14,3,1,0.06
-76.63310241699219,37.018802642822266,55,13930,Virginia,main,6,100,6,14,3,1,0.06
-76.598724365234375,37.018802642822266,55,13931,Virginia,main,6,100,6,14,3,1,0.06
-76.5929946899414,36.99588394165039,55,13932,Virginia,main,6,100,6,14,3,1,0.06
-76.5929946899414,36.98442459106445,55,13933,Virginia,main,6,100,6,14,3,1,0.06
-76.58153533935547,36.98442459106445,55,13934,Virginia,main,6,100,6,14,3,1,0.06
-76.54142761230469,36.98442459106445,55,13935,Virginia,main,6,100,6,14,3,1,0.06
-76.51851654052734,36.96150588989258,55,13936,Virginia,main,6,100,6,14,3,1,0.06
-76.49559783935547,36.95577621459961,55,13937,Virginia,main,6,100,6,14,3,1,0.06
-76.48413848876953,36.950050354003906,55,13938,Virginia,main,6,100,6,14,3,1,0.06
-76.48413848876953,36.9385871887207,55,13939,Virginia,main,6,100,6,14,3,1,0.06
-76.48413848876953,36.909942626953125,55,13940,Virginia,main,6,100,6,14,3,1,0.06
-76.48413848876953,36.88702392578125,55,13941,Virginia,main,6,100,6,14,3,1,0.06
-76.47840881347656,36.86983108520508,55,13942,Virginia,main,6,100,6,14,3,1,0.06
-76.45549011230469,36.89274978637695,55,13943,Virginia,main,6,100,6,14,3,1,0.06
-76.42684173583984,36.89848327636719,55,13944,Virginia,main,6,100,6,14,3,1,0.06
-76.415374755859375,36.89848327636719,55,13945,Virginia,main,6,100,6,14,3,1,0.06
-76.3237075805664,36.88702392578125,55,13946,Virginia,main,6,100,6,14,3,1,0.06
-76.3065185546875,36.904212951660156,55,13947,Virginia,main,6,100,6,14,3,1,0.06
-76.31797790527344,36.92713165283203,55,13948,Virginia,main,6,100,6,14,3,1,0.06
-76.31797790527344,36.9385871887207,55,13949,Virginia,main,6,100,6,14,3,1,0.06
-76.30078887939453,36.95577621459961,55,13950,Virginia,main,6,100,6,14,3,1,0.06
-76.283599853515625,36.96150588989258,55,13951,Virginia,main,6,100,6,14,3,1,0.06
-76.26068115234375,36.950050354003906,55,13952,Virginia,main,6,100,6,14,3,1,0.06
-76.2320327758789,36.94432067871094,55,13953,Virginia,main,6,100,6,14,3,1,0.06
-76.2033920288086,36.92713165283203,55,13954,Virginia,main,6,100,6,14,3,1,0.06
-76.17473602294922,36.92140197753906,55,13955,Virginia,main,6,100,6,14,3,1,0.06
-76.15755462646484,36.92140197753906,55,13956,Virginia,main,6,100,6,14,3,1,0.06
-76.13462829589844,36.91566848754883,55,13957,Virginia,main,6,100,6,14,3,1,0.06
-76.105987548828125,36.89848327636719,55,13958,Virginia,main,6,100,6,14,3,1,0.06
-76.08879089355469,36.89274978637695,55,13959,Virginia,main,6,100,6,14,3,1,0.06
-76.07160949707031,36.904212951660156,55,13960,Virginia,main,6,100,6,14,3,1,0.06
-76.04296112060547,36.91566848754883,55,13961,Virginia,main,6,100,6,14,3,1,0.06
-76.02577209472656,36.92140197753906,55,13962,Virginia,main,6,100,6,14,3,1,0.06
-76.008575439453125,36.91566848754883,55,13963,Virginia,main,6,100,6,14,3,1,0.06
-75.99139404296875,36.904212951660156,55,13964,Virginia,main,6,100,6,14,3,1,0.06
-75.98566436767578,36.89274978637695,55,13965,Virginia,main,6,100,6,14,3,1,0.06
-75.97420501708984,36.86983108520508,55,13966,Virginia,main,6,100,6,14,3,1,0.06
-75.95701599121094,36.82972717285156,55,13967,Virginia,main,6,100,6,14,3,1,0.06
-75.93409729003906,36.75524139404297,55,13968,Virginia,main,6,100,6,14,3,1,0.06
-75.9283676147461,36.726593017578125,55,13969,Virginia,main,6,100,6,14,3,1,0.06
-75.89398956298828,36.66929626464844,55,13970,Virginia,main,6,100,6,14,3,1,0.06
-75.86534118652344,36.59481430053711,55,13971,Virginia,main,6,100,6,14,3,1,0.06
-75.85961151123047,36.55470657348633,55,13972,Virginia,main,6,100,6,14,3,1,0.06
-75.89398956298828,36.55470657348633,55,13973,Virginia,main,6,100,6,14,3,1,0.06
-75.88825988769531,36.5776252746582,55,13974,Virginia,main,6,100,6,14,3,1,0.06
-75.89398956298828,36.60627365112305,55,13975,Virginia,main,6,100,6,14,3,1,0.06
-75.90544891357422,36.62345886230469,55,13976,Virginia,main,6,100,6,14,3,1,0.06
-75.9283676147461,36.64065170288086,55,13977,Virginia,main,6,100,6,14,3,1,0.06
-75.95701599121094,36.6521110534668,55,13978,Virginia,main,6,100,6,14,3,1,0.06
-75.97420501708984,36.64065170288086,55,13979,Virginia,main,6,100,6,14,3,1,0.06
-75.98566436767578,36.62919235229492,55,13980,Virginia,main,6,100,6,14,3,1,0.06
-75.97993469238281,36.58335494995117,55,13981,Virginia,main,6,100,6,14,3,1,0.06
-75.968475341796875,36.566165924072266,55,13982,Virginia,main,6,100,6,14,3,1,0.06
-75.962738037109375,36.55470657348633,55,13983,Virginia,main,6,100,6,14,3,1,0.06
-75.9283676147461,36.54897689819336,55,13984,Virginia,main,6,100,6,14,3,1,0.06
-75.93982696533203,36.55470657348633,55,13985,Virginia,main,6,100,6,14,3,1,0.06
-76.00285339355469,36.55470657348633,55,13986,Virginia,main,6,100,6,14,3,1,0.06
-76.0200424194336,36.566165924072266,55,13987,Virginia,main,6,100,6,14,3,1,0.06
-76.03150177001953,36.58335494995117,55,13988,Virginia,main,6,100,6,14,3,1,0.06
-76.04296112060547,36.58335494995117,55,13989,Virginia,main,6,100,6,14,3,1,0.06
-76.0486831665039,36.58335494995117,55,13990,Virginia,main,6,100,6,14,3,1,0.06
-76.054412841796875,36.571895599365234,55,13991,Virginia,main,6,100,6,14,3,1,0.06
-76.04296112060547,36.54324722290039,55,13992,Virginia,main,6,100,6,14,3,1,0.06
-76.0486831665039,36.55470657348633,55,13993,Virginia,main,6,100,6,14,3,1,0.06
-76.1117172241211,36.55470657348633,55,13994,Virginia,main,6,100,6,14,3,1,0.06
-76.34089660644531,36.54897689819336,55,13995,Virginia,main,6,100,6,14,3,1,0.06
-76.4898681640625,36.54897689819336,55,13996,Virginia,main,6,100,6,14,3,1,0.06
-76.52997589111328,36.54897689819336,55,13997,Virginia,main,6,100,6,14,3,1,0.06
-76.9195785522461,36.54897689819336,55,13998,Virginia,main,6,100,6,14,3,1,0.06
-77.15450286865234,36.54324722290039,55,13999,Virginia,main,6,100,6,14,3,1,0.06
-77.33784484863281,36.54324722290039,55,14000,Virginia,main,6,100,6,14,3,1,0.06
-77.76183319091797,36.54324722290039,55,14001,Virginia,main,6,100,6,14,3,1,0.06
-77.89361572265625,36.53752136230469,55,14002,Virginia,main,6,100,6,14,3,1,0.06
-78.0425796508789,36.53752136230469,55,14003,Virginia,main,6,100,6,14,3,1,0.06
-78.317596435546875,36.53752136230469,55,14004,Virginia,main,6,100,6,14,3,1,0.06
-78.44364929199219,36.53752136230469,55,14005,Virginia,main,6,100,6,14,3,1,0.06
-78.71294403076172,36.54324722290039,55,14006,Virginia,main,6,100,6,14,3,1,0.06
-78.79888916015625,36.53752136230469,55,14007,Virginia,main,6,100,6,14,3,1,0.06
-79.12547302246094,36.53752136230469,55,14008,Virginia,main,6,100,6,14,3,1,0.06
-79.2171401977539,36.54324722290039,55,14009,Virginia,main,6,100,6,14,3,1,0.06
-79.48643493652344,36.54324722290039,55,14010,Virginia,main,6,100,6,14,3,1,0.06
-79.70988464355469,36.54897689819336,55,14011,Virginia,main,6,100,6,14,3,1,0.06
-80.03074645996094,36.54897689819336,55,14012,Virginia,main,6,100,6,14,3,1,0.06
-80.0937728881836,36.54897689819336,55,14013,Virginia,main,6,100,6,14,3,1,0.06
-80.44327545166016,36.55470657348633,55,14014,Virginia,main,6,100,6,14,3,1,0.06
-80.59797668457031,36.56044006347656,55,14015,Virginia,main,6,100,6,14,3,1,0.06
-80.8328857421875,36.56044006347656,55,14016,Virginia,main,6,100,6,14,3,1,0.06
-80.88445281982422,36.56044006347656,55,14017,Virginia,main,6,100,6,14,3,1,0.06
-81.36573791503906,36.5776252746582,55,14018,Virginia,main,6,100,6,14,3,1,0.06
-81.646484375,36.59481430053711,55,14019,Virginia,main,6,100,6,14,3,1,0.06
-81.65221405029297,36.617733001708984,55,14020,Virginia,main,6,100,6,14,3,1,0.06
-81.82410430908203,36.617733001708984,55,14021,Virginia,main,6,100,6,14,3,1,0.06
-81.90431213378906,36.617733001708984,55,14022,Virginia,main,6,100,6,14,3,1,0.06
-81.92723846435547,36.60054397583008,55,14023,Virginia,main,6,100,6,14,3,1,0.06
-82.29393005371094,36.59481430053711,55,14024,Virginia,main,6,100,6,14,3,1,0.06
-82.59759521484375,36.59481430053711,55,14025,Virginia,main,6,100,6,14,3,1,0.06
-82.8382339477539,36.58335494995117,55,14026,Virginia,main,6,100,6,14,3,1,0.06
-82.9872055053711,36.59481430053711,55,14027,Virginia,main,6,100,6,14,3,1,0.06
-83.4742202758789,36.59481430053711,55,14028,Virginia,main,6,100,6,14,3,1,0.06
-83.63465118408203,36.60054397583008,55,14029,Virginia,main,6,100,6,14,3,1,0.06
-83.64611053466797,36.60054397583008,55,14030,Virginia,main,6,100,6,14,3,1,0.06
-83.617462158203125,36.617733001708984,55,14031,Virginia,main,6,100,6,14,3,1,0.06
-83.56016540527344,36.63492202758789,55,14032,Virginia,main,6,100,6,14,3,1,0.06
-83.49140930175781,36.657840728759766,55,14033,Virginia,main,6,100,6,14,3,1,0.06
-83.44557189941406,36.663570404052734,55,14034,Virginia,main,6,100,6,14,3,1,0.06
-83.388275146484375,36.67502975463867,55,14035,Virginia,main,6,100,6,14,3,1,0.06
-83.19347381591797,36.73805236816406,55,14036,Virginia,main,6,100,6,14,3,1,0.06
-83.14190673828125,36.7437858581543,55,14037,Virginia,main,6,100,6,14,3,1,0.06
-83.118988037109375,36.74951171875,55,14038,Virginia,main,6,100,6,14,3,1,0.06
-83.10752868652344,36.75524139404297,55,14039,Virginia,main,6,100,6,14,3,1,0.06
-83.0788803100586,36.83545684814453,55,14040,Virginia,main,6,100,6,14,3,1,0.06
-83.03877258300781,36.85264587402344,55,14041,Virginia,main,6,100,6,14,3,1,0.06
-82.99867248535156,36.858375549316406,55,14042,Virginia,main,6,100,6,14,3,1,0.06
-82.95856475830078,36.864105224609375,55,14043,Virginia,main,6,100,6,14,3,1,0.06
-82.88407135009766,36.89274978637695,55,14044,Virginia,main,6,100,6,14,3,1,0.06
-82.86688995361328,36.89848327636719,55,14045,Virginia,main,6,100,6,14,3,1,0.06
-82.86116027832031,36.91566848754883,55,14046,Virginia,main,6,100,6,14,3,1,0.06
-82.84969329833984,36.9385871887207,55,14047,Virginia,main,6,100,6,14,3,1,0.06
-82.85542297363281,36.96150588989258,55,14048,Virginia,main,6,100,6,14,3,1,0.06
-82.85542297363281,36.978694915771484,55,14049,Virginia,main,6,100,6,14,3,1,0.06
-82.83251190185547,37.00161361694336,55,14050,Virginia,main,6,100,6,14,3,1,0.06
-82.8038558959961,37.00734329223633,55,14051,Virginia,main,6,100,6,14,3,1,0.06
-82.75801849365234,37.018802642822266,55,14052,Virginia,main,6,100,6,14,3,1,0.06
-82.7522964477539,37.024532318115234,55,14053,Virginia,main,6,100,6,14,3,1,0.06
-82.74083709716797,37.04172134399414,55,14054,Virginia,main,6,100,6,14,3,1,0.06
-82.712188720703125,37.04172134399414,55,14055,Virginia,main,6,100,6,14,3,1,0.06
-82.712188720703125,37.09901428222656,55,14056,Virginia,main,6,100,6,14,3,1,0.06
-82.712188720703125,37.12193298339844,55,14057,Virginia,main,6,100,6,14,3,1,0.06
-82.68927001953125,37.13339614868164,55,14058,Virginia,main,6,100,6,14,3,1,0.06
-82.5517578125,37.1964225769043,55,14059,Virginia,main,6,100,6,14,3,1,0.06
-82.54029846191406,37.21360778808594,55,14060,Virginia,main,6,100,6,14,3,1,0.06
-82.483001708984375,37.230796813964844,55,14061,Virginia,main,6,100,6,14,3,1,0.06
-82.40852355957031,37.25371551513672,55,14062,Virginia,main,6,100,6,14,3,1,0.06
-82.35694885253906,37.265174865722656,55,14063,Virginia,main,6,100,6,14,3,1,0.06
-82.32257843017578,37.276634216308594,55,14064,Virginia,main,6,100,6,14,3,1,0.06
-82.29393005371094,37.30528259277344,55,14065,Virginia,main,6,100,6,14,3,1,0.06
-82.24236297607422,37.35111999511719,55,14066,Virginia,main,6,100,6,14,3,1,0.06
-82.16214752197266,37.3912239074707,55,14067,Virginia,main,6,100,6,14,3,1,0.06
-81.96734619140625,37.54019546508789,55,14068,Virginia,main,6,100,6,14,3,1,0.06
-81.938690185546875,37.50581741333008,55,14069,Virginia,main,6,100,6,14,3,1,0.06
-81.94441986083984,37.49435806274414,55,14070,Virginia,main,6,100,6,14,3,1,0.06
-81.96734619140625,37.4828987121582,55,14071,Virginia,main,6,100,6,14,3,1,0.06
-81.984527587890625,37.471439361572266,55,14072,Virginia,main,6,100,6,14,3,1,0.06
-81.984527587890625,37.44852066040039,55,14073,Virginia,main,6,100,6,14,3,1,0.06
-81.96161651611328,37.44279479980469,55,14074,Virginia,main,6,100,6,14,3,1,0.06
-81.94441986083984,37.41987609863281,55,14075,Virginia,main,6,100,6,14,3,1,0.06
-81.94441986083984,37.385494232177734,55,14076,Virginia,main,6,100,6,14,3,1,0.06
-81.92723846435547,37.356849670410156,55,14077,Virginia,main,6,100,6,14,3,1,0.06
-81.91004943847656,37.33393096923828,55,14078,Virginia,main,6,100,6,14,3,1,0.06
-81.87567138671875,37.316741943359375,55,14079,Virginia,main,6,100,6,14,3,1,0.06
-81.85274505615234,37.28809356689453,55,14080,Virginia,main,6,100,6,14,3,1,0.06
-81.80118560791016,37.28809356689453,55,14081,Virginia,main,6,100,6,14,3,1,0.06
-81.76679992675781,37.270904541015625,55,14082,Virginia,main,6,100,6,14,3,1,0.06
-81.7553482055664,37.25371551513672,55,14083,Virginia,main,6,100,6,14,3,1,0.06
-81.7381591796875,37.24225616455078,55,14084,Virginia,main,6,100,6,14,3,1,0.06
-81.70951080322266,37.21934127807617,55,14085,Virginia,main,6,100,6,14,3,1,0.06
-81.669403076171875,37.20787811279297,55,14086,Virginia,main,6,100,6,14,3,1,0.06
-81.60065460205078,37.2021484375,55,14087,Virginia,main,6,100,6,14,3,1,0.06
-81.56626892089844,37.2021484375,55,14088,Virginia,main,6,100,6,14,3,1,0.06
-81.531890869140625,37.230796813964844,55,14089,Virginia,main,6,100,6,14,3,1,0.06
-81.51470947265625,37.24798583984375,55,14090,Virginia,main,6,100,6,14,3,1,0.06
-81.486053466796875,37.24798583984375,55,14091,Virginia,main,6,100,6,14,3,1,0.06
-81.46314239501953,37.25944519042969,55,14092,Virginia,main,6,100,6,14,3,1,0.06
-81.42876434326172,37.276634216308594,55,14093,Virginia,main,6,100,6,14,3,1,0.06
-81.40010833740234,37.30528259277344,55,14094,Virginia,main,6,100,6,14,3,1,0.06
-81.38292694091797,37.33393096923828,55,14095,Virginia,main,6,100,6,14,3,1,0.06
-81.3600082397461,37.33393096923828,55,14096,Virginia,main,6,100,6,14,3,1,0.06
-81.34854888916016,37.316741943359375,55,14097,Virginia,main,6,100,6,14,3,1,0.06
-81.308441162109375,37.28809356689453,55,14098,Virginia,main,6,100,6,14,3,1,0.06
-81.27406311035156,37.24798583984375,55,14099,Virginia,main,6,100,6,14,3,1,0.06
-81.23395538330078,37.23652648925781,55,14100,Virginia,main,6,100,6,14,3,1,0.06
-81.216766357421875,37.23652648925781,55,14101,Virginia,main,6,100,6,14,3,1,0.06
-81.16519927978516,37.25944519042969,55,14102,Virginia,main,6,100,6,14,3,1,0.06
-81.1193618774414,37.270904541015625,55,14103,Virginia,main,6,100,6,14,3,1,0.06
-81.079254150390625,37.276634216308594,55,14104,Virginia,main,6,100,6,14,3,1,0.06
-81.00477600097656,37.2938232421875,55,14105,Virginia,main,6,100,6,14,3,1,0.06
-80.987579345703125,37.30528259277344,55,14106,Virginia,main,6,100,6,14,3,1,0.06
-80.97039794921875,37.30528259277344,55,14107,Virginia,main,6,100,6,14,3,1,0.06
-80.95320892333984,37.28809356689453,55,14108,Virginia,main,6,100,6,14,3,1,0.06
-80.87299346923828,37.322471618652344,55,14109,Virginia,main,6,100,6,14,3,1,0.06
-80.84434509277344,37.34538650512695,55,14110,Virginia,main,6,100,6,14,3,1,0.06
-80.88445281982422,37.36830520629883,55,14111,Virginia,main,6,100,6,14,3,1,0.06
-80.89018249511719,37.385494232177734,55,14112,Virginia,main,6,100,6,14,3,1,0.06
-80.84434509277344,37.41987609863281,55,14113,Virginia,main,6,100,6,14,3,1,0.06
-80.79277801513672,37.40841293334961,55,14114,Virginia,main,6,100,6,14,3,1,0.06
-80.76985931396484,37.37403869628906,55,14115,Virginia,main,6,100,6,14,3,1,0.06
-80.55786895751953,37.45998001098633,55,14116,Virginia,main,6,100,6,14,3,1,0.06
-80.52349090576172,37.471439361572266,55,14117,Virginia,main,6,100,6,14,3,1,0.06
-80.50057220458984,37.46571350097656,55,14118,Virginia,main,6,100,6,14,3,1,0.06
-80.47765350341797,37.431331634521484,55,14119,Virginia,main,6,100,6,14,3,1,0.06
-80.44327545166016,37.425601959228516,55,14120,Virginia,main,6,100,6,14,3,1,0.06
-80.42608642578125,37.43706130981445,55,14121,Virginia,main,6,100,6,14,3,1,0.06
-80.35160064697266,37.48862838745117,55,14122,Virginia,main,6,100,6,14,3,1,0.06
-80.3057632446289,37.50581741333008,55,14123,Virginia,main,6,100,6,14,3,1,0.06
-80.28857421875,37.52873229980469,55,14124,Virginia,main,6,100,6,14,3,1,0.06
-80.33441162109375,37.54019546508789,55,14125,Virginia,main,6,100,6,14,3,1,0.06
-80.32295989990234,37.55165100097656,55,14126,Virginia,main,6,100,6,14,3,1,0.06
-80.32868194580078,37.563114166259766,55,14127,Virginia,main,6,100,6,14,3,1,0.06
-80.20835876464844,37.608951568603516,55,14128,Virginia,main,6,100,6,14,3,1,0.06
-80.2771224975586,37.637596130371094,55,14129,Virginia,main,6,100,6,14,3,1,0.06
-80.29430389404297,37.677703857421875,55,14130,Virginia,main,6,100,6,14,3,1,0.06
-80.29430389404297,37.69489288330078,55,14131,Virginia,main,6,100,6,14,3,1,0.06
-80.2771224975586,37.70062255859375,55,14132,Virginia,main,6,100,6,14,3,1,0.06
-80.265655517578125,37.717811584472656,55,14133,Virginia,main,6,100,6,14,3,1,0.06
-80.25419616699219,37.75218963623047,55,14134,Virginia,main,6,100,6,14,3,1,0.06
-80.23701477050781,37.775108337402344,55,14135,Virginia,main,6,100,6,14,3,1,0.06
-80.20835876464844,37.82094192504883,55,14136,Virginia,main,6,100,6,14,3,1,0.06
-80.15679931640625,37.86677932739258,55,14137,Virginia,main,6,100,6,14,3,1,0.06
-80.09950256347656,37.91835021972656,55,14138,Virginia,main,6,100,6,14,3,1,0.06
-80.06512451171875,37.9355354309082,55,14139,Virginia,main,6,100,6,14,3,1,0.06
-80.05366516113281,37.95272445678711,55,14140,Virginia,main,6,100,6,14,3,1,0.06
-80.02501678466797,37.98136901855469,55,14141,Virginia,main,6,100,6,14,3,1,0.06
-79.97917938232422,38.02720642089844,55,14142,Virginia,main,6,100,6,14,3,1,0.06
-79.96772003173828,38.05585861206055,55,14143,Virginia,main,6,100,6,14,3,1,0.06
-79.9448013305664,38.1016960144043,55,14144,Virginia,main,6,100,6,14,3,1,0.06
-79.93334197998047,38.136070251464844,55,14145,Virginia,main,6,100,6,14,3,1,0.06
-79.92188262939453,38.176177978515625,55,14146,Virginia,main,6,100,6,14,3,1,0.06
-79.89323425292969,38.21055603027344,55,14147,Virginia,main,6,100,6,14,3,1,0.06
-79.8187484741211,38.25639343261719,55,14148,Virginia,main,6,100,6,14,3,1,0.06
-79.79582977294922,38.27357864379883,55,14149,Virginia,main,6,100,6,14,3,1,0.06
-79.813018798828125,38.290767669677734,55,14150,Virginia,main,6,100,6,14,3,1,0.06
-79.813018798828125,38.307960510253906,55,14151,Virginia,main,6,100,6,14,3,1,0.06
-79.79582977294922,38.33087921142578,55,14152,Virginia,main,6,100,6,14,3,1,0.06
